Repository,Branches,NbBranches,CommitId,Message,Author,DateTime,Date,HourOfDay,Merge,BugFix,SATD,NbModifiedFiles,ModifiedFiles,NbModifiedProdSourceFiles,NbModifiedTestSourceFiles,NbModifications,NbInsertions,NbDeletions
nltk,{'develop'},1,2ea41c7a1f083b4f69accd79adb2ada460b59333,Allow customized separator,alvations,2018-01-08 09:31:36+08:00,2018-01-08,9,False,False,False,1,conll.py,1,0,5,3,2
nltk,{'develop'},1,73946e843a38d86633428deda9205a863bb627b2,"Merge pull request #1930 from ExplodingCabbage/stop-using-deprecated-method

Fix usage of deprecated method in sentiwordnet.py",Steven Bird,2018-01-08 20:13:55+09:18,2018-01-08,20,True,True,False,1,,0,0,4,2,2
nltk,{'develop'},1,79a763f84f33642067d10a39b49f4d707fd3d71a,"Use empty string as default seperator

This maintains the original behavior of split()",Björn Ebbinghaus,2018-01-08 13:35:57+01:00,2018-01-08,13,False,False,False,1,conll.py,1,0,2,1,1
nltk,{'develop'},1,6fe2a0b7b230cc3741b4063b924dc8ed691c2694,Change default seperator to None to comply with python3,Björn Ebbinghaus,2018-01-08 13:44:01+01:00,2018-01-08,13,False,False,False,1,conll.py,1,0,2,1,1
nltk,{'develop'},1,5524658b653b19d4f3fb810aa3118cbbc96410dc,"Patching #1932

- Removed unused code to launch and disable corenlp
- Temporarily hardcore the Stanford parser and postagger version until their site is back up
- Use Collobert's personal site for SENNA instead of NEC Labs'",alvations,2018-01-08 23:31:22+08:00,2018-01-08,23,False,False,False,1,jenkins.sh,0,0,21,7,14
nltk,{'develop'},1,7d24628fd3b3e8696c01b702d4a19da8cc75200f,Use the zip filename not the full http path,alvations,2018-01-08 23:45:28+08:00,2018-01-08,23,False,False,False,1,jenkins.sh,0,0,4,2,2
nltk,{'develop'},1,0754e22839372f1a368ae568abe58a07369fa752,"Merge pull request #1933 from nltk/alvations-fix-jenkins

Patching #1932",Steven Bird,2018-01-09 05:57:29+09:18,2018-01-09,5,True,True,False,1,,0,0,21,7,14
nltk,{'develop'},1,332ee88619e424b6532c07e8a1b5c39d6457a8ea,Add separator argument to ConllChunkCorpusReader,Björn Ebbinghaus,2018-01-10 00:15:22+01:00,2018-01-10,0,False,False,False,1,conll.py,1,0,4,2,2
nltk,{'develop'},1,7f837e6a3fedc666ab2a1a3b039bd3365c794e9b,Update doc mention of the ConllChunkCorpusReader constructor,Björn Ebbinghaus,2018-01-10 00:20:38+01:00,2018-01-10,0,False,False,False,1,corpus.doctest,0,0,9,6,3
nltk,{'develop'},1,05c7e456ecd7225d7299d8bc1e44dfd9dedb005e,Add documentation for custom separator,Björn Ebbinghaus,2018-01-10 00:31:21+01:00,2018-01-10,0,False,False,False,1,conll.py,1,0,6,5,1
nltk,{'develop'},1,67f9758611234607371ad31d10151c5275ea30ab,"Remove special handling of slices in getitem methods

Prior to  pep-357, special handling of slices was required as only 
integers and long integers were accepted for slicing.

After pep-357, special handling of slices is not required and should be
removed to improve code quality.",Unknown,2018-01-15 23:56:58+08:00,2018-01-15,23,False,False,False,2,"AUTHORS.md
text.py",1,0,6,2,4
nltk,{'develop'},1,c8de2ce9ee2e693dea06f50004ebb4556b52dc8c,Update arlstem.py,anati_just,2018-01-16 16:24:13+02:00,2018-01-16,16,False,False,False,1,arlstem.py,1,0,16,15,1
nltk,{'develop'},1,6687b995bf96d5992cba537fc664c71cc70db64c,"Merge pull request #1 from anati89/anati89-supportArabic

Update arlstem.py",anati_just,2018-01-16 16:25:17+02:00,2018-01-16,16,True,False,False,1,,0,0,16,15,1
nltk,{'develop'},1,d1f151010bebd86bf5dae9f94224eb1bacdae396,Update arlstem.py,anati_just,2018-01-16 16:49:09+02:00,2018-01-16,16,False,False,False,1,arlstem.py,1,0,2,1,1
nltk,{'develop'},1,e2474d4a5001c8ab1770b54d4e1c0c52fac3b3af,"Merge pull request #1938 from anati89/develop

Adding new prefixes to be removed for arlstem.py",Steven Bird,2018-01-17 18:30:07+10:18,2018-01-17,18,True,True,False,1,,0,0,18,16,2
nltk,{'develop'},1,87334d0f84434f01426abcaa42ec5c52dec341bd,"Merge pull request #1936 from vivekscl/pre-pep357-slice-handling-patch

Remove special handling of slices in getitem methods",Steven Bird,2018-01-17 18:31:02+10:18,2018-01-17,18,True,False,False,2,,0,0,6,2,4
nltk,{'develop'},1,d0bd9c5ff28acca915af5b98bb75acee1151b0aa,CoreNLP change from http to https,alvations,2018-01-20 07:02:13+08:00,2018-01-20,7,False,False,False,1,jenkins.sh,0,0,9,5,4
nltk,{'develop'},1,7e6746c34e2d4cbb9a9d2e24a198904e24a43d11,Added verbosity to tests,alvations,2018-01-20 07:02:51+08:00,2018-01-20,7,False,False,False,1,jenkins.sh,0,0,3,2,1
nltk,{'develop'},1,12edfacd36ed631f77f1ce892710efeffd27a902,Accommodate Python binaries from cloudbees,alvations,2018-01-20 07:06:32+08:00,2018-01-20,7,False,False,False,4,"jenkins.sh
corenlp.py
stanford.py
tox.ini",2,0,50,30,20
nltk,{'develop'},1,b982c66a9b85a4ed0f55d0334a670fd0dd002231,Removed CoreNLP starting.,alvations,2018-01-22 09:42:39+08:00,2018-01-22,9,False,False,False,1,jenkins.sh,0,0,12,0,12
nltk,{'develop'},1,48b027193b5ae24ca5db218d1189d16b1c476b03,Upgrade Pylint to bleeding edge to resolve PyCQA/pylint/#1774,alvations,2018-01-22 09:52:37+08:00,2018-01-22,9,False,True,False,1,jenkins.sh,0,0,1,1,0
nltk,{'develop'},1,b4efa29b8063a60bde4c255019e7b902fc6a43c3,NeuralDependencyParser needs > RAM to parse within timeout,alvations,2018-01-22 09:58:55+08:00,2018-01-22,9,False,False,False,1,stanford.py,1,0,4,2,2
nltk,{'develop'},1,73553874d479a345d5931479f7b80f5a75d97ec1,Testing how to skip the whole module on Jenkins,alvations,2018-01-29 17:56:55+08:00,2018-01-29,17,False,False,False,1,corenlp.py,1,0,5,4,1
nltk,{'develop'},1,2e76cd29fd12d51bba32e434f100e3648c515a07,typo...,alvations,2018-01-29 18:02:01+08:00,2018-01-29,18,False,False,False,1,corenlp.py,1,0,2,1,1
nltk,{'develop'},1,8444c1e7e739bac23bcc54a437322fff55fdfbae,Fix typo from presnet to present,Somnath Rakshit,2018-01-31 11:58:19+05:18,2018-01-31,11,False,True,False,2,"AUTHORS.md
snowball.py",1,0,3,2,1
nltk,{'develop'},1,f6d17eb02f89439474cd50dad2142b20aa40dae9,"Merge pull request #1942 from nltk/alvations-test-tox

Fixing Jenkins",Steven Bird,2018-02-01 16:57:12+09:18,2018-02-01,16,True,True,False,4,,0,0,60,32,28
nltk,{'develop'},1,4f89b7cd1f639cdc3f4ec2db6562c0902b390569,"Merge pull request #1950 from somnathrakshit/presnet-typo

Fix Issue #1946 by correcting typo from presnet to present",Steven Bird,2018-02-09 14:28:34+09:18,2018-02-09,14,True,True,False,2,,0,0,3,2,1
nltk,{'develop'},1,dd246c737ab479e259b76a1a2c87f1d0af47315a,Implement synset retrieval by sense key,Cara Leong,2018-02-14 15:46:15+08:00,2018-02-14,15,False,False,False,1,wordnet.py,1,0,44,44,0
nltk,{'develop'},1,08c21ae425ef7eccf5b098091b5371c65e2fb3fa,Correct aggressive_dash_splits typo,Somnath Rakshit,2018-02-15 01:41:44+05:18,2018-02-15,1,False,False,False,1,moses.py,1,0,8,4,4
nltk,{'develop'},1,cdaa7dd4e60251390a82e42456edb359191ea6e8,"Merge pull request #1956 from somnathrakshit/aggressive-typo

Correct aggressive_dash_splits typo",Steven Bird,2018-02-15 23:08:15+11:00,2018-02-15,23,True,False,False,1,,0,0,8,4,4
nltk,{'develop'},1,0d3991d42fd28d4e1c94b111eec59f881e34a63f,"Modified casual tokenizer so that strings that look like phone numbers but contain newlines cannot be captured, per issue #1954",anlandu,2018-02-16 16:11:30-05:00,2018-02-16,16,False,False,False,1,casual.py,1,0,6,3,3
nltk,{'develop'},1,21cf2c83a6570a40ba19aef70107ac40e0d0903a,"Simpler regex. Still didn't touch ellipses, as comments seemed ambivalent",anlandu,2018-02-16 16:38:29-05:00,2018-02-16,16,False,False,False,1,casual.py,1,0,6,3,3
nltk,{'develop'},1,bdf5ee385edb3cb41a7776d4b84db21e388d12c2,added unit test to test correct functioning of phone number detection/omission,anlandu,2018-02-16 23:32:53-05:00,2018-02-16,23,False,False,False,2,"test_tokenize.py
casual.py",1,1,21,20,1
nltk,{'develop'},1,62abc500096ab17da08c4065b8ccb6ac592b1cec,"whoops, accidentally added space in a comment",anlandu,2018-02-16 23:34:41-05:00,2018-02-16,23,False,False,False,1,casual.py,1,0,2,1,1
nltk,{'develop'},1,4a841f80bf7788be232a752563c6bb5c3e4506b3,Added name to authors,anlandu,2018-02-16 23:57:33-05:00,2018-02-16,23,False,False,False,1,AUTHORS.md,0,0,3,2,1
nltk,{'develop'},1,35f47996b9ef8dce55beabf4bc0d80cb2a1ac2dc,"Clean up the doctest

The constructor code doesn't need >>> in the doctest",alvations,2018-02-20 08:46:09+08:00,2018-02-20,8,False,False,False,1,corpus.doctest,0,0,12,6,6
nltk,{'develop'},1,8728205f4a9687b15e317323398b29606a604600,"Fixed issue #1915, where UAS and LAS were swapped",anlandu,2018-02-25 20:24:19-05:00,2018-02-25,20,False,True,False,2,"AUTHORS.md
evaluate.py",1,0,7,3,4
nltk,{'develop'},1,c7097d92737ec5252628448e338d01ecb145c7da,"Merge pull request #1957 from craaaa/feature/access-synset-with-sense-key

Implement synset retrieval by sense key",Steven Bird,2018-02-27 11:44:52+09:18,2018-02-27,11,True,False,False,1,,0,0,44,44,0
nltk,{'develop'},1,5a63a62cfc2bdd9d35d863d1c583942e3e6baf6b,"Merge pull request #1960 from anlandu/hotfix/small-fixes-to-tokenizer

Small fix to tokenizer",Steven Bird,2018-03-01 22:02:21+09:18,2018-03-01,22,True,True,False,3,,0,0,28,24,4
nltk,{'develop'},1,6db6a3af932144a2805ba3c8ba91cc963efa8251,"Added the lower double quotes

Patching #1969",alvations,2018-03-08 10:21:31+08:00,2018-03-08,10,False,False,False,1,__init__.py,1,0,2,1,1
nltk,{'develop'},1,f687cd7649bfb6d1a59637b3621957b008c60a8a,Should be the starting quote,alvations,2018-03-08 10:26:10+08:00,2018-03-08,10,False,False,False,1,__init__.py,1,0,4,2,2
nltk,{'develop'},1,a84b28ca26ea3ee53da4eaafc2bbf037847779bd,"Merge pull request #1974 from nltk/alvations-patch-1

Added the lower double quotes",Steven Bird,2018-03-09 09:57:22+10:18,2018-03-09,9,True,False,False,1,,0,0,2,1,1
nltk,{'develop'},1,0be75f36ae361ae23bde0765136bc05221174c73,rtype of span_tokenize Standardized,Pulkit Maloo,2018-03-16 20:25:30-04:00,2018-03-16,20,False,False,False,2,"punkt.py
treebank.py",2,0,14,8,6
nltk,{'develop'},1,f8e8e974198f9aac4b5807a4d143e1988f0b05fa,Fixed unit test cases for TreebankWordTokenizer,Pulkit Maloo,2018-03-17 01:07:36-04:00,2018-03-17,1,False,True,False,2,"AUTHORS.md
test_tokenize.py",0,1,7,4,3
nltk,{'develop'},1,ee718aabeab65d43500525c1f869e49f6b765f24,word_tokenize backtick fix,Pulkit Maloo,2018-03-19 02:36:44-04:00,2018-03-19,2,False,True,False,2,"__init__.py
treebank.py",2,0,5,3,2
nltk,{'develop'},1,a8446adace93893332d42ff0f564343748b7f83c,"Merge pull request #1983 from pulkitmaloo/develop

rtype of span_tokenize Standardized",Steven Bird,2018-03-22 20:59:33+10:18,2018-03-22,20,True,False,False,5,,0,0,26,15,11
nltk,{'develop'},1,326f3ceb38eb103bec8158cbdc18d931a548f0ad,"Merge pull request #1919 from MrOerni/patch-1

Split CoNLL lines at single tabs",Steven Bird,2018-04-01 23:35:03+03:00,2018-04-01,23,True,False,False,2,,0,0,24,16,8
nltk,{'develop'},1,325676ef4f4cbdb1e6b3f8a7b270386ef6749bfe,"Delete moses.py

As per #2000",alvations,2018-04-11 00:29:35+08:00,2018-04-11,0,False,False,False,1,moses.py,1,0,628,0,628
nltk,{'develop'},1,02a358df6caee95ac8b2fc5fd2db8e1a4b0ecb2a,fix nonescaped openning bracket in  stating quote,Lyndon White,2018-04-11 11:46:39+08:00,2018-04-11,11,False,True,False,1,treebank.py,1,0,2,1,1
nltk,{'develop'},1,6930d72c73fd8405494585c1ce83b3b242187ed9,"Merge pull request #2001 from nltk/alvations-no-moses

Delete moses.py",Steven Bird,2018-04-11 12:43:30+03:00,2018-04-11,12,True,False,False,1,,0,0,628,0,628
nltk,{'develop'},1,081a5307b319ccc641272d2daeb53389598d0828,"Merge pull request #2002 from oxinabox/patch-2

Fix nonescaped openning bracket in  stating quote",Steven Bird,2018-04-11 12:45:57+03:00,2018-04-11,12,True,True,False,1,,0,0,2,1,1
nltk,{'develop'},1,9d994ae3e08112d7b6ed4913a5ea1aea02364e55,corrected the NIST calculation algorithm,alvations,2018-04-20 16:24:11+08:00,2018-04-20,16,False,False,False,1,nist_score.py,1,0,90,50,40
nltk,{'develop'},1,16e63a7675a1c56571b0bdfe67b91b7539c46db2,corrected the doctest output values,alvations,2018-04-20 17:09:19+08:00,2018-04-20,17,False,False,False,1,nist_score.py,1,0,8,4,4
nltk,{'develop'},1,56cfee9054a7f163eec5a21a237cacb7dcb264d6,added the unittest for NIST,alvations,2018-04-20 17:16:42+08:00,2018-04-20,17,False,False,False,1,test_nist.py,0,1,36,36,0
nltk,{'develop'},1,79ef1cfb4c5dcc8543c465aba8b34aa0878e738b,update copyright year,Steven Bird,2018-04-21 18:19:14+09:18,2018-04-21,18,False,False,False,304,"LICENSE.txt
Makefile
README.md
RELEASE-HOWTO.txt
__init__.py
__init__.py
chartparser_app.py
chunkparser_app.py
collocations_app.py
concordance_app.py
rdparser_app.py
srparser_app.py
wordfreq_app.py
wordnet_app.py
book.py
__init__.py
api.py
chart.py
combinator.py
lexicon.py
logic.py
__init__.py
eliza.py
iesha.py
rude.py
suntsu.py
util.py
zen.py
__init__.py
api.py
named_entity.py
regexp.py
util.py
__init__.py
api.py
decisiontree.py
maxent.py
megam.py
naivebayes.py
rte_classify.py
senna.py
svm.py
tadm.py
textcat.py
util.py
weka.py
__init__.py
api.py
em.py
gaac.py
kmeans.py
util.py
collections.py
collocations.py
compat.py
__init__.py
europarl_raw.py
__init__.py
aligned.py
api.py
bnc.py
bracket_parse.py
categorized_sents.py
chasen.py
childes.py
chunked.py
cmudict.py
comparative_sents.py
conll.py
crubadan.py
dependency.py
framenet.py
ieer.py
indian.py
ipipan.py
knbc.py
lin.py
nkjp.py
nombank.py
nps_chat.py
opinion_lexicon.py
panlex_lite.py
pl196x.py
plaintext.py
ppattach.py
propbank.py
pros_cons.py
reviews.py
rte.py
semcor.py
senseval.py
sentiwordnet.py
sinica_treebank.py
string_category.py
switchboard.py
tagged.py
toolbox.py
twitter.py
util.py
verbnet.py
wordlist.py
wordnet.py
xmldocs.py
util.py
data.py
downloader.py
__init__.py
cfg.py
dispersion.py
table.py
tree.py
util.py
featstruct.py
grammar.py
help.py
__init__.py
nonmonotonic.py
prover9.py
resolution.py
tableau.py
internals.py
jsontags.py
__init__.py
agreement.py
aline.py
association.py
confusionmatrix.py
distance.py
paice.py
scores.py
segmentation.py
spearman.py
__init__.py
minimalset.py
sort.py
wordfinder.py
__init__.py
api.py
bllip.py
chart.py
dependencygraph.py
earleychart.py
evaluate.py
featurechart.py
generate.py
malt.py
nonprojectivedependencyparser.py
pchart.py
projectivedependencyparser.py
recursivedescent.py
shiftreduce.py
stanford.py
transitionparser.py
util.py
viterbi.py
probability.py
__init__.py
boxer.py
chat80.py
cooper_storage.py
drt.py
drt_glue_demo.py
evaluate.py
glue.py
hole.py
lfg.py
linearlogic.py
logic.py
relextract.py
skolemize.py
util.py
__init__.py
sentiment_analyzer.py
util.py
vader.py
__init__.py
api.py
arlstem.py
isri.py
lancaster.py
regexp.py
rslp.py
snowball.py
util.py
wordnet.py
__init__.py
api.py
brill.py
crf.py
hmm.py
hunpos.py
mapping.py
senna.py
sequential.py
stanford.py
tnt.py
util.py
__init__.py
demo.py
erroranalysis.py
feature.py
rule.py
template.py
__init__.py
bnc.doctest
ccg.doctest
ccg_semantics.doctest
chat80.doctest
chunk.doctest
classify.doctest
collections.doctest
collocations.doctest
corpus.doctest
crubadan.doctest
data.doctest
dependency.doctest
discourse.doctest
drt.doctest
featgram.doctest
featstruct.doctest
framenet.doctest
generate.doctest
gensim.doctest
gluesemantics.doctest
gluesemantics_malt.doctest
grammar.doctest
grammartestsuites.doctest
index.doctest
inference.doctest
internals.doctest
japanese.doctest
logic.doctest
metrics.doctest
misc.doctest
nonmonotonic.doctest
parse.doctest
portuguese_en.doctest
probability.doctest
propbank.doctest
relextract.doctest
resolution.doctest
semantics.doctest
sentiment.doctest
sentiwordnet.doctest
simple.doctest
stem.doctest
tag.doctest
tokenize.doctest
toolbox.doctest
translate.doctest
tree.doctest
treeprettyprinter.doctest
treetransforms.doctest
test_json2csv_corpus.py
test_tgrep.py
test_stack_decoder.py
util.doctest
wordnet.doctest
wordnet_lch.doctest
wsd.doctest
text.py
tgrep.py
__init__.py
api.py
casual.py
mwe.py
punkt.py
regexp.py
sexpr.py
simple.py
stanford.py
stanford_segmenter.py
texttiling.py
treebank.py
util.py
toolbox.py
__init__.py
api.py
bleu_score.py
chrf_score.py
gale_church.py
gdfa.py
gleu_score.py
ibm4.py
ibm5.py
ibm_model.py
metrics.py
nist_score.py
phrase_based.py
ribes_score.py
stack_decoder.py
tree.py
treeprettyprinter.py
__init__.py
api.py
common.py
twitter_demo.py
twitterclient.py
util.py
util.py
wsd.py
setup.py
find_deprecated.py
global_replace.py",244,3,616,308,308
nltk,{'develop'},1,811c14546331be1b13183eff09310b9164b207b8,update version to 3.2.6,Steven Bird,2018-04-21 18:20:49+09:18,2018-04-21,18,False,False,False,1,conf.py,1,0,2,1,1
nltk,{'develop'},1,645b93c9ac55c1d30e549c1e0898b36c4d214b98,updates for 3.3,Steven Bird,2018-04-21 18:42:53+09:18,2018-04-21,18,False,False,False,4,"ChangeLog
VERSION
conf.py
news.rst",1,0,28,26,2
nltk,{'develop'},1,e029ae6c88634cddbad9efe167f846d41a9ffdb8,added micro vs macro average code,alvations,2018-04-23 09:35:02+08:00,2018-04-23,9,False,False,False,2,"test_nist.py
nist_score.py",1,1,60,48,12
nltk,{'develop'},1,b8e89c8aaac2a6696dab1e044e83d29fed2796b9,keep only micro-avg also multiply the score for repeated ngrams,alvations,2018-04-23 10:46:01+08:00,2018-04-23,10,False,False,False,1,nist_score.py,1,0,71,22,49
nltk,{'develop'},1,d6a05d5e7c04a054965a9d59ef346342f3e8c71c,assert even more fine-grained precision similarity from original implementation,alvations,2018-04-23 10:51:01+08:00,2018-04-23,10,False,False,False,1,test_nist.py,0,1,2,1,1
nltk,{'develop'},1,4406ce4c044cb67d5bac41ca89931a8099b9e90b,"Added scikit-learn explicitly

Also, added use verified before external for pip install",alvations,2018-04-23 11:24:45+08:00,2018-04-23,11,False,False,False,1,jenkins.sh,0,0,3,2,1
nltk,{'develop'},1,957f06c95b3d439d8fba851de139afb2b3f05080,"Explicitly install matplotlib separatedly

Allow the `pip install -r pip-req.txt` to work without the `--allow-external` breaking the installation from the requirements file.",alvations,2018-04-23 11:30:55+08:00,2018-04-23,11,False,False,False,1,jenkins.sh,0,0,4,2,2
nltk,{'develop'},1,1a1165b76117c14ea8ff97763c0081eba65eb854,corrected expected outputs of NIST,alvations,2018-04-23 11:45:50+08:00,2018-04-23,11,False,False,False,2,"test_nist.py
nist_score.py",1,1,4,2,2
nltk,{'develop'},1,c296475cd66fa0c55f90f969722fb6e581d9e237,Merge branch 'develop' into hotfix/las-uas-bugfix,alvations,2018-04-23 12:03:32+08:00,2018-04-23,12,True,True,False,311,,0,0,1393,432,961
nltk,{'develop'},1,ec38fc28815575102f9cc485bb5d3a9eadee8c4d,"Merge pull request #2007 from nltk/alvations-fix-jenkins-1

Install matplotlib explicitly after pip install -r",Steven Bird,2018-04-23 14:45:42+09:18,2018-04-23,14,True,True,False,1,,0,0,3,2,1
nltk,{'develop'},1,6dd6397adf85412fe7edd7f294e8ae10da0950b3,Corrected the docstring results,alvations,2018-04-23 17:07:05+08:00,2018-04-23,17,False,False,False,1,evaluate.py,1,0,4,3,1
nltk,{'develop'},1,1d4b3c53006a29a6fdccf1c6d7413ac48b1d0e31,Fix TwitterCorpusReader read zipfile error,Fanjin,2018-04-29 04:19:46-07:00,2018-04-29,4,False,True,False,1,data.py,1,0,2,1,1
nltk,{'develop'},1,62ca66f0aea3541461418cac389b44ed6813485c,"Merge pull request #2013 from Fnjn/dev1

Fix #1986 TwitterCorpusReader read zipfile error",Steven Bird,2018-04-30 08:39:51+09:18,2018-04-30,8,True,True,False,1,,0,0,2,1,1
nltk,{'develop'},1,ef693f7355a2e55e2c8e38aaa11f4f4721192938,"Fix UnboundLocalError bug and add tests for TextTilingTokenizer

In TextTilingTokenizer, when illegal arguments are passed for `similarity_method` or
`smoothing_method`, an `UnboundLocalError` exception is thrown.  This is caused by
local variables being set in an `if` statement with no `else` branch.  This fix adds
an `else` branch that raises an exception if an illegal argument is used.

Additionally, doctests have been added for TextTilingTokenizer.",Brandon M. Burroughs,2018-03-27 11:52:41-05:00,2018-03-27,11,False,True,False,3,"AUTHORS.md
tokenize.doctest
texttiling.py",1,0,28,28,0
nltk,{'develop'},1,11b1c16d94a0b470d5e122c510a5dfd88f8b5c35,"Adding pep8 compliance

There were many small instances of pep8 violations.  Thse have been
fixed (other than the line length violations).",Brandon M. Burroughs,2018-03-27 14:14:39-05:00,2018-03-27,14,False,True,False,1,texttiling.py,1,0,77,37,40
